status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
for_sale,3.0,3.0,,Kingshill,Virgin Islands,850.0,1776.0,,599000
for_sale,,,9.95,Christiansted,Virgin Islands,820.0,,,1700000
for_sale,4.0,2.0,0.12,Guaynabo,Puerto Rico,969.0,1824.0,,525000
for_sale,4.0,3.0,1.0,Toa Alta,Puerto Rico,953.0,2396.0,,163600
for_sale,4.0,3.0,0.11,San Juan,Puerto Rico,926.0,3300.0,,845000
for_sale,,,44.52,Christiansted,Virgin Islands,820.0,,,700000
for_sale,3.0,2.0,,San Juan,Puerto Rico,907.0,1168.0,,215000
for_sale,3.0,2.0,0.07,Trujillo Alto,Puerto Rico,926.0,900.0,,114900
for_sale,3.0,2.0,0.14,San Juan,Puerto Rico,921.0,1569.0,,350000
for_sale,6.0,3.0,0.25,San Juan,Puerto Rico,926.0,5700.0,,1750000
for_sale,5.0,4.0,0.25,San Juan,Puerto Rico,926.0,3123.0,,2000000
for_sale,8.0,7.0,0.13,Bayamon,Puerto Rico,961.0,3927.0,,245000
for_sale,,,0.2,Arecibo,Puerto Rico,612.0,,,50000
for_sale,3.0,2.0,0.33,Gurabo,Puerto Rico,794.0,1190.0,,204000
for_sale,,,0.14,Moca,Puerto Rico,676.0,,,28000
for_sale,,,0.3,Isabela,Puerto Rico,685.0,,,42000
for_sale,3.0,1.0,0.44,Toa Alta,Puerto Rico,954.0,1332.0,,115000
for_sale,3.0,2.0,0.92,Caguas,Puerto Rico,725.0,972.0,,105000
for_sale,3.0,2.0,0.12,Caguas,Puerto Rico,727.0,2000.0,,299000
for_sale,3.0,3.0,0.3,Toa Alta,Puerto Rico,953.0,2400.0,,270000
for_sale,2.0,1.0,0.23,Yauco,Puerto Rico,698.0,621.0,,50000
for_sale,3.0,1.0,0.09,Canovanas,Puerto Rico,729.0,1000.0,,29900
for_sale,4.0,2.0,0.59,Aguas Buenas,Puerto Rico,703.0,2000.0,,235000
for_sale,3.0,1.0,0.15,Corozal,Puerto Rico,783.0,934.0,,88000
for_sale,7.0,2.0,0.06,Comerio,Puerto Rico,782.0,2462.0,,69000
for_sale,3.0,2.0,,San Juan,Puerto Rico,918.0,1812.0,,625000
for_sale,2.0,1.0,,Bayamon,Puerto Rico,959.0,,,95000
for_sale,4.0,3.0,0.59,Mayaguez,Puerto Rico,680.0,2374.0,,290000
for_sale,,,1.66,Christiansted,Virgin Islands,820.0,,,180000
for_sale,3.0,2.0,,Toa Alta,Puerto Rico,953.0,1318.0,,105100
for_sale,,,0.94,Christiansted,Virgin Islands,820.0,,,72000
for_sale,12.0,6.0,0.52,Cabo Rojo,Puerto Rico,623.0,4800.0,,750000
for_sale,,,1.11,Christiansted,Virgin Islands,820.0,,,76500
for_sale,5.0,3.0,3.39,Caguas,Puerto Rico,927.0,2102.0,,218500
for_sale,2.0,1.0,,Carolina,Puerto Rico,630.0,830.0,,59200
for_sale,3.0,2.0,,Ponce,Puerto Rico,716.0,1275.0,,114900
for_sale,3.0,2.0,0.12,Cabo Rojo,Puerto Rico,623.0,1044.0,,100000
for_sale,,,1.49,Christiansted,Virgin Islands,820.0,,,225000
for_sale,4.0,2.0,10.76,Aguadilla,Puerto Rico,603.0,547.0,,300000
for_sale,6.0,3.0,0.18,Vega Baja,Puerto Rico,693.0,2371.0,,189000
for_sale,3.0,2.0,,Bayamon,Puerto Rico,959.0,1224.0,,140000
for_sale,3.0,2.0,0.09,Toa Alta,Puerto Rico,953.0,1000.0,,45000
for_sale,2.0,2.0,,San Juan,Puerto Rico,907.0,1930.0,,1150000
for_sale,,,0.6,Christiansted,Virgin Islands,820.0,,,85000
for_sale,3.0,3.0,0.52,Dorado,Puerto Rico,646.0,1500.0,,575000
for_sale,3.0,2.0,0.29,Maunabo,Puerto Rico,707.0,1068.0,,110000
for_sale,3.0,2.0,0.15,Guayama,Puerto Rico,784.0,1284.0,,180000
for_sale,5.0,3.0,0.11,Anasco,Puerto Rico,610.0,2327.0,,165000
for_sale,4.0,2.0,0.1,Ponce,Puerto Rico,731.0,1800.0,,145000
for_sale,3.0,2.0,0.14,San Juan,Puerto Rico,921.0,1569.0,,350000
for_sale,3.0,3.0,,Dorado,Puerto Rico,646.0,4341.0,,19950000
for_sale,3.0,1.0,0.12,Kingshill,Virgin Islands,850.0,1200.0,,167000
for_sale,3.0,1.0,0.05,Catano,Puerto Rico,962.0,872.0,,73000
for_sale,3.0,2.0,,Carolina,Puerto Rico,979.0,1459.0,,210000
for_sale,4.0,3.0,0.59,Mayaguez,Puerto Rico,680.0,2374.0,,290000
for_sale,3.0,2.0,,Cayey,Puerto Rico,736.0,2109.0,,177000
for_sale,,,8.6,Christiansted,Virgin Islands,820.0,,,599000
for_sale,3.0,2.0,,San Juan,Puerto Rico,915.0,1106.0,,180000
for_sale,4.0,3.0,0.5,Guaynabo,Puerto Rico,926.0,4000.0,,450000
for_sale,5.0,3.0,1.46,Morovis,Puerto Rico,687.0,2366.0,,365000
for_sale,3.0,1.0,,Salinas,Puerto Rico,751.0,700.0,,75000
for_sale,5.0,5.0,0.13,Guaynabo,Puerto Rico,969.0,3240.0,,550000
for_sale,,,,Saint Thomas,Virgin Islands,802.0,,,100000
for_sale,3.0,2.0,0.13,Bayamon,Puerto Rico,956.0,1300.0,,127000
for_sale,3.0,2.0,,Canovanas,Puerto Rico,729.0,1200.0,2/28/2020,76900
for_sale,,1.0,,San Juan,Puerto Rico,918.0,490.0,,125000
for_sale,,,5.0,Culebra,Puerto Rico,738.0,,,1299000
for_sale,3.0,2.0,0.55,Trujillo Alto,Puerto Rico,976.0,1816.0,,140000
for_sale,3.0,2.0,0.07,Bayamon,Puerto Rico,956.0,750.0,,104000
for_sale,,,0.99,Moca,Puerto Rico,676.0,43082.0,,400000
for_sale,,,24.28,Canovanas,Puerto Rico,729.0,,,300000
for_sale,2.0,2.0,,Rincon,Puerto Rico,677.0,1405.0,,295000
for_sale,7.0,6.0,0.08,Bayamon,Puerto Rico,956.0,2523.0,,162000
for_sale,3.0,3.0,0.1,Cayey,Puerto Rico,736.0,1700.0,,190000
for_sale,3.0,2.0,0.27,Barceloneta,Puerto Rico,617.0,1150.0,,49900
for_sale,1.0,1.0,0.07,San Juan,Puerto Rico,995.0,4180.0,,410000
for_sale,3.0,2.0,0.19,Isabela,Puerto Rico,662.0,1800.0,,195000
for_sale,,,0.28,Cabo Rojo,Puerto Rico,623.0,,,70000
for_sale,3.0,2.0,0.18,Santa Isabel,Puerto Rico,757.0,1166.0,,59000
for_sale,2.0,3.0,,San Juan,Puerto Rico,912.0,1600.0,,1200000
for_sale,4.0,3.0,0.23,Dorado,Puerto Rico,646.0,3337.0,,1775000
for_sale,6.0,8.0,9.65,Cabo Rojo,Puerto Rico,623.0,10244.0,,2500000
for_sale,4.0,2.0,0.23,Trujillo Alto,Puerto Rico,976.0,2068.0,,550000
for_sale,3.0,1.0,0.07,Toa Baja,Puerto Rico,949.0,950.0,,63800
for_sale,6.0,5.0,0.22,Guaynabo,Puerto Rico,969.0,2830.0,,450000
for_sale,4.0,4.0,0.24,Dorado,Puerto Rico,646.0,3015.0,,1500000
for_sale,3.0,1.0,0.05,San Juan,Puerto Rico,923.0,550.0,,40950
for_sale,3.0,2.0,,San Juan,Puerto Rico,918.0,1798.0,,395000
for_sale,8.0,4.0,0.18,Guaynabo,Puerto Rico,969.0,2215.0,,130000
for_sale,,,8.6,Christiansted,Virgin Islands,820.0,,,599000
for_sale,7.0,2.0,0.25,San Juan,Puerto Rico,913.0,2200.0,,1175000
for_sale,,,0.69,Frederiksted,Virgin Islands,840.0,,,55000
for_sale,3.0,1.0,,San Juan,Puerto Rico,925.0,805.0,,77000
for_sale,4.0,2.0,0.09,Carolina,Puerto Rico,979.0,1600.0,,114000
for_sale,,,0.25,Luquillo,Puerto Rico,773.0,,,65000
for_sale,3.0,1.0,0.04,Bayamon,Puerto Rico,956.0,813.0,,115000
for_sale,3.0,2.0,0.29,Arecibo,Puerto Rico,612.0,1604.0,,150000
for_sale,3.0,3.0,0.3,Christiansted,Virgin Islands,820.0,,,529000
for_sale,5.0,2.0,0.37,Bayamon,Puerto Rico,956.0,1010.0,,150000
for_sale,1.0,1.0,25.94,Cayey,Puerto Rico,736.0,3000.0,,1250000
for_sale,,,0.25,Luquillo,Puerto Rico,773.0,,,50000
for_sale,2.0,2.0,,Carolina,Puerto Rico,979.0,2984.0,,720000
for_sale,2.0,2.0,,San Juan,Puerto Rico,925.0,900.0,,99000
for_sale,3.0,2.0,0.22,Aguadilla,Puerto Rico,603.0,1900.0,,215000
for_sale,2.0,1.0,0.01,Trujillo Alto,Puerto Rico,976.0,768.0,,55000
for_sale,3.0,2.0,,Bayamon,Puerto Rico,959.0,1224.0,,140000
for_sale,3.0,2.0,0.08,Toa Alta,Puerto Rico,953.0,992.0,,150000
for_sale,,,5.94,Frederiksted,Virgin Islands,840.0,,,465000
for_sale,4.0,1.0,0.36,Bayamon,Puerto Rico,956.0,1071.0,,81000
for_sale,,,0.71,Christiansted,Virgin Islands,820.0,,,60300
for_sale,1.0,1.0,,San Juan,Puerto Rico,907.0,938.0,,395000
for_sale,7.0,5.0,0.25,Saint John,Virgin Islands,830.0,3186.0,,999000
for_sale,,,1.03,Frederiksted,Virgin Islands,840.0,,,67000
for_sale,3.0,3.0,0.05,Guaynabo,Puerto Rico,966.0,1740.0,,265000
for_sale,5.0,3.0,0.1,San Juan,Puerto Rico,917.0,3995.0,,450000
for_sale,3.0,1.0,0.08,Toa Alta,Puerto Rico,953.0,900.0,,149900
for_sale,2.0,1.0,0.15,San Juan,Puerto Rico,909.0,598.0,,215000
for_sale,,,16.73,Frederiksted,Virgin Islands,840.0,,,1600000
for_sale,3.0,2.0,0.25,San Sebastian,Puerto Rico,685.0,875.0,,115000
for_sale,3.0,2.0,,Ponce,Puerto Rico,716.0,1235.0,,145000
for_sale,4.0,3.0,0.25,Toa Alta,Puerto Rico,953.0,1490.0,,82000
for_sale,3.0,1.0,,Old San Juan,Puerto Rico,926.0,2037.0,,675000
for_sale,4.0,4.0,0.25,Dorado,Puerto Rico,646.0,2900.0,,1275000
for_sale,3.0,2.0,0.24,Kingshill,Virgin Islands,850.0,,,325000
for_sale,3.0,2.0,,Loiza,Puerto Rico,745.0,1239.0,,240000
for_sale,2.0,3.0,0.15,San Juan,Puerto Rico,926.0,2000.0,,189900
for_sale,3.0,2.0,0.12,Adjuntas,Puerto Rico,601.0,920.0,,105000
for_sale,3.0,2.0,,Guaynabo,Puerto Rico,969.0,1566.0,,189999
for_sale,3.0,3.0,,Christiansted,Virgin Islands,820.0,2290.0,,399000
for_sale,3.0,3.0,,Dorado,Puerto Rico,646.0,4265.0,,15000000
for_sale,,,0.52,Christiansted,Virgin Islands,820.0,,,59000
for_sale,,,0.51,Christiansted,Virgin Islands,820.0,,,89500
for_sale,2.0,3.0,,San Juan,Puerto Rico,912.0,1600.0,,1200000
for_sale,5.0,3.0,0.1,San Juan,Puerto Rico,913.0,2800.0,,899000
for_sale,3.0,2.0,0.15,San Juan,Puerto Rico,926.0,2000.0,,395000
for_sale,2.0,1.0,1.45,Cidra,Puerto Rico,739.0,653.0,,69000
for_sale,3.0,2.0,0.08,Toa Baja,Puerto Rico,949.0,1400.0,,155000
for_sale,3.0,2.0,,Vega Alta,Puerto Rico,692.0,2138.0,,192000
for_sale,8.0,4.0,0.09,Carolina,Puerto Rico,983.0,1227.0,,220000
for_sale,4.0,3.0,0.15,Manati,Puerto Rico,674.0,568.0,,300000
for_sale,,,0.32,Isabela,Puerto Rico,662.0,,,55000
for_sale,3.0,2.0,0.08,Ponce,Puerto Rico,728.0,1500.0,,105000
for_sale,2.0,1.0,1.45,Cidra,Puerto Rico,739.0,653.0,,69000
for_sale,4.0,2.0,0.09,Trujillo Alto,Puerto Rico,976.0,2329.0,,71900
for_sale,4.0,3.0,0.43,Gurabo,Puerto Rico,778.0,3171.0,,253000
for_sale,4.0,2.0,,Guaynabo,Puerto Rico,969.0,1360.0,,275000
for_sale,2.0,3.0,,Gurabo,Puerto Rico,778.0,1965.0,,275000
for_sale,3.0,2.0,0.42,San Sebastian,Puerto Rico,685.0,2100.0,,260000
for_sale,5.0,3.0,2.93,Frederiksted,Virgin Islands,840.0,3500.0,,1900000
for_sale,1.0,1.0,,Carolina,Puerto Rico,979.0,691.0,,350000
for_sale,3.0,2.0,0.12,Adjuntas,Puerto Rico,601.0,920.0,,105000
for_sale,3.0,2.0,0.55,Trujillo Alto,Puerto Rico,976.0,1816.0,,140000
for_sale,3.0,2.0,,Carolina,Puerto Rico,987.0,1350.0,,160000
for_sale,6.0,3.0,0.04,Bayamon,Puerto Rico,959.0,1497.0,,108000
for_sale,,,0.97,Cayey,Puerto Rico,737.0,,,83000
for_sale,6.0,3.0,0.06,San Juan,Puerto Rico,920.0,3466.0,,135000
for_sale,3.0,2.0,0.11,San Juan,Puerto Rico,926.0,2500.0,,545000
for_sale,,,12.14,San Juan,Puerto Rico,926.0,,,500000
for_sale,5.0,4.0,0.08,San Juan,Puerto Rico,907.0,1898.0,,875000
for_sale,1.0,1.0,,San Juan,Puerto Rico,907.0,664.0,,191000
for_sale,6.0,3.0,4.94,Vega Alta,Puerto Rico,692.0,3000.0,,265000
for_sale,2.0,1.0,0.08,Dorado,Puerto Rico,646.0,700.0,,59200
for_sale,4.0,2.0,0.09,Bayamon,Puerto Rico,959.0,1100.0,,124000
for_sale,3.0,2.0,,Ponce,Puerto Rico,731.0,,,82500
for_sale,,,3.72,Saint Thomas,Virgin Islands,802.0,,,985000
for_sale,4.0,2.0,,Guaynabo,Puerto Rico,969.0,1360.0,,275000
for_sale,4.0,4.0,,Dorado,Puerto Rico,646.0,882.0,,800000
for_sale,,,0.62,Christiansted,Virgin Islands,820.0,,,149000
for_sale,3.0,1.0,,San Juan,Puerto Rico,926.0,850.0,,89000
for_sale,4.0,2.0,0.11,Toa Alta,Puerto Rico,693.0,2030.0,,182000
for_sale,7.0,2.0,0.34,Rio Grande,Puerto Rico,745.0,2140.0,,300000
for_sale,3.0,3.0,,Dorado,Puerto Rico,646.0,3095.0,,4600000
for_sale,5.0,5.0,0.32,San Juan,Puerto Rico,927.0,6000.0,,2275000
for_sale,4.0,2.0,0.07,San Juan,Puerto Rico,920.0,1200.0,,200000
for_sale,,,1.42,Utuado,Puerto Rico,641.0,,,329000
for_sale,2.0,2.0,,Christiansted,Virgin Islands,820.0,1200.0,,189000
for_sale,10.0,7.0,0.04,San Juan,Puerto Rico,901.0,4100.0,,2200000
for_sale,,,34.15,Christiansted,Virgin Islands,820.0,,,751300
for_sale,,,4.28,Saint Thomas,Virgin Islands,802.0,,,690000
for_sale,3.0,1.0,,San Juan,Puerto Rico,956.0,905.0,,59000
for_sale,2.0,1.0,0.38,Bayamon,Puerto Rico,956.0,2704.0,,125000
for_sale,3.0,1.0,0.06,Trujillo Alto,Puerto Rico,976.0,827.0,,114000
for_sale,4.0,2.0,0.11,Toa Baja,Puerto Rico,953.0,1889.0,,240000
for_sale,1.0,1.0,0.1,Ponce,Puerto Rico,730.0,850.0,,220000
for_sale,4.0,2.0,0.44,Toa Alta,Puerto Rico,953.0,1328.0,,125000
for_sale,3.0,2.0,1.18,Bayamon,Puerto Rico,959.0,1390.0,,109400
for_sale,,,0.4,Christiansted,Virgin Islands,820.0,,,195000
for_sale,5.0,5.0,0.13,Guaynabo,Puerto Rico,969.0,3240.0,,550000
for_sale,5.0,7.0,0.29,Guaynabo,Puerto Rico,966.0,5967.0,,3800000
for_sale,3.0,2.0,0.22,Aguadilla,Puerto Rico,603.0,1895.0,,200000
for_sale,,,0.46,Frederiksted,Virgin Islands,840.0,,,39500
for_sale,3.0,2.0,,Trujillo Alto,Puerto Rico,976.0,1300.0,,144900
for_sale,,,24.28,Cabo Rojo,Puerto Rico,623.0,,,199500
for_sale,,,0.5,Saint Thomas,Virgin Islands,802.0,,,185000
for_sale,,,1.07,Lares,Puerto Rico,669.0,,,25000
for_sale,3.0,2.0,,Guaynabo,Puerto Rico,969.0,1551.0,,365000
for_sale,7.0,3.0,17.88,Caguas,Puerto Rico,726.0,3000.0,,675000
for_sale,3.0,2.0,10.76,Bayamon,Puerto Rico,961.0,1277.0,,125000
for_sale,1.0,1.0,,Carolina,Puerto Rico,979.0,643.0,,210000
for_sale,3.0,2.0,,Toa Alta,Puerto Rico,953.0,1111.0,,75100
for_sale,3.0,2.0,0.09,Guaynabo,Puerto Rico,969.0,1250.0,,195000
for_sale,,,22.57,Naranjito,Puerto Rico,719.0,,,250000
for_sale,3.0,2.0,0.09,Aibonito,Puerto Rico,705.0,900.0,,85000
for_sale,4.0,2.0,0.11,Guayama,Puerto Rico,784.0,1564.0,,105000
for_sale,,,0.26,Cidra,Puerto Rico,739.0,,,50000
for_sale,2.0,1.0,0.15,San Juan,Puerto Rico,909.0,598.0,,215000
for_sale,,,1.3,Christiansted,Virgin Islands,820.0,,,175000
for_sale,3.0,2.0,,Loiza,Puerto Rico,772.0,1405.0,,200000
for_sale,3.0,2.0,0.16,Humacao,Puerto Rico,791.0,1300.0,,129000
for_sale,3.0,2.0,0.08,Yauco,Puerto Rico,698.0,1100.0,,120000
for_sale,6.0,5.0,0.44,San Juan,Puerto Rico,927.0,6000.0,,2500000
for_sale,3.0,2.0,0.46,Naranjito,Puerto Rico,719.0,1318.0,,50000
for_sale,3.0,1.0,0.11,Bayamon,Puerto Rico,957.0,782.0,,135000
for_sale,2.0,1.0,0.22,Utuado,Puerto Rico,641.0,845.0,,70000
for_sale,,,0.53,Saint Thomas,Virgin Islands,802.0,,,262000
for_sale,6.0,3.0,4.94,Vega Alta,Puerto Rico,692.0,3000.0,,265000
for_sale,5.0,3.0,19.44,Lares,Puerto Rico,669.0,3907.0,,367500
for_sale,3.0,2.0,0.3,Caguas,Puerto Rico,725.0,1777.0,,66000
for_sale,,,20.67,Corozal,Puerto Rico,783.0,,,89900
for_sale,4.0,3.0,0.22,San Juan,Puerto Rico,926.0,2780.0,,585000
for_sale,,,0.88,Aguada,Puerto Rico,602.0,,,35000
for_sale,,,262.0,Sabana Grande,Puerto Rico,637.0,,,575000
for_sale,4.0,2.0,0.12,Bayamon,Puerto Rico,959.0,1404.0,,125000
for_sale,3.0,2.0,0.14,San Lorenzo,Puerto Rico,754.0,2330.0,,240000
for_sale,4.0,2.0,0.48,Hormigueros,Puerto Rico,660.0,1233.0,,63000
for_sale,3.0,3.0,0.25,Mayaguez,Puerto Rico,682.0,2100.0,,199000
for_sale,2.0,1.0,0.07,San Juan,Puerto Rico,968.0,1000.0,,225000
for_sale,4.0,2.0,0.09,Toa Alta,Puerto Rico,953.0,1720.0,,181000
for_sale,4.0,2.0,0.34,Rio Grande,Puerto Rico,745.0,1195.0,,269000
for_sale,3.0,2.0,,Bayamon,Puerto Rico,961.0,1102.0,,102000
for_sale,3.0,2.0,0.09,Bayamon,Puerto Rico,957.0,1200.0,,102000
for_sale,3.0,1.0,,Bayamon,Puerto Rico,956.0,1027.0,,116000
for_sale,8.0,7.0,0.09,Ponce,Puerto Rico,730.0,4036.0,,250000
for_sale,,,0.73,San Juan,Puerto Rico,926.0,,,325000
for_sale,,,0.36,Saint John,Virgin Islands,830.0,,,199000
for_sale,3.0,1.0,0.04,Mayaguez,Puerto Rico,680.0,975.0,,60150
for_sale,2.0,2.0,1600.0,Rio Grande,Puerto Rico,745.0,1600.0,,680000
for_sale,3.0,1.0,0.08,Cabo Rojo,Puerto Rico,622.0,900.0,,134000
for_sale,3.0,2.0,0.08,Toa Baja,Puerto Rico,949.0,1600.0,,119900
for_sale,3.0,2.0,,San Juan,Puerto Rico,926.0,1159.0,,116000
for_sale,3.0,2.0,0.08,Bayamon,Puerto Rico,956.0,1050.0,,85000
for_sale,3.0,3.0,0.28,Cidra,Puerto Rico,739.0,970.0,,130000
for_sale,,,0.75,Frederiksted,Virgin Islands,840.0,,,69999
for_sale,4.0,2.0,0.51,Hatillo,Puerto Rico,659.0,1641.0,,97900
for_sale,4.0,3.0,0.32,San Juan,Puerto Rico,926.0,2500.0,,224995
for_sale,5.0,5.0,0.74,Ponce,Puerto Rico,731.0,2677.0,,649000
for_sale,3.0,2.0,0.08,Toa Baja,Puerto Rico,949.0,1260.0,,72000
for_sale,,,0.28,Aguada,Puerto Rico,602.0,,,65500
for_sale,4.0,2.0,0.09,Guaynabo,Puerto Rico,966.0,2064.0,,525000
for_sale,3.0,1.0,0.08,Patillas,Puerto Rico,723.0,800.0,,73000
for_sale,8.0,6.0,0.12,San Juan,Puerto Rico,909.0,4111.0,,850000
for_sale,5.0,6.0,1.0,Christiansted,Virgin Islands,820.0,,,1150000
for_sale,3.0,2.0,,Carolina,Puerto Rico,987.0,700.0,,90000
for_sale,3.0,2.0,,Vega Alta,Puerto Rico,692.0,1747.0,,350000
for_sale,3.0,2.0,0.13,Patillas,Puerto Rico,723.0,900.0,,49000
for_sale,4.0,3.0,0.08,Christiansted,Virgin Islands,820.0,3200.0,,879000
for_sale,5.0,3.0,0.14,Toa Baja,Puerto Rico,949.0,6200.0,,145000
for_sale,4.0,2.0,0.25,Vega Baja,Puerto Rico,693.0,2038.0,,245000
for_sale,3.0,1.0,,Caguas,Puerto Rico,725.0,848.0,,52500
for_sale,3.0,2.0,,Vega Alta,Puerto Rico,692.0,2138.0,,192000
for_sale,3.0,1.0,0.12,Toa Baja,Puerto Rico,949.0,1000.0,,106100
for_sale,3.0,1.0,0.08,Rio Grande,Puerto Rico,745.0,951.0,,86000
for_sale,5.0,3.0,0.61,Vega Alta,Puerto Rico,692.0,1400.0,,100000
for_sale,3.0,2.0,0.05,Yauco,Puerto Rico,698.0,1118.0,,122500
for_sale,2.0,2.0,,San Juan,Puerto Rico,907.0,1930.0,,1150000
for_sale,,,0.54,Ponce,Puerto Rico,728.0,,,90000
for_sale,3.0,2.0,0.07,Carolina,Puerto Rico,987.0,1255.0,,180000
for_sale,,,0.62,Christiansted,Virgin Islands,820.0,,,149000
for_sale,2.0,1.0,0.23,Yauco,Puerto Rico,698.0,621.0,,50000
for_sale,3.0,2.0,0.07,Fajardo,Puerto Rico,738.0,850.0,,120000
for_sale,2.0,2.0,,San Juan,Puerto Rico,907.0,1325.0,,759000
for_sale,5.0,2.0,0.1,Luquillo,Puerto Rico,773.0,2800.0,,525000
for_sale,4.0,3.0,0.3,Ponce,Puerto Rico,730.0,3000.0,,425000
for_sale,4.0,3.0,0.36,Toa Alta,Puerto Rico,953.0,,,146995
for_sale,4.0,2.0,2.91,Utuado,Puerto Rico,641.0,1000.0,,198500
for_sale,3.0,1.0,0.03,Toa Baja,Puerto Rico,949.0,,,85000
for_sale,,,0.01,Aibonito,Puerto Rico,705.0,,,695000
for_sale,2.0,2.0,0.02,Rio Grande,Puerto Rico,745.0,1134.0,,87000
for_sale,4.0,2.0,0.22,Manati,Puerto Rico,674.0,2236.0,,290000
for_sale,3.0,2.0,,Carolina,Puerto Rico,987.0,1218.0,,160000
for_sale,7.0,5.0,0.09,San Juan,Puerto Rico,924.0,2321.0,,139000
for_sale,,,1.83,,Virgin Islands,,,,649000
for_sale,,,0.58,Caguas,Puerto Rico,725.0,,,18900
for_sale,,,0.97,Christiansted,Virgin Islands,820.0,,,94900
for_sale,4.0,2.0,0.51,Hatillo,Puerto Rico,659.0,1641.0,,97900
for_sale,,,5.78,San German,Puerto Rico,683.0,,,155000
for_sale,3.0,2.0,0.23,Guaynabo,Puerto Rico,971.0,3385.0,,545000
for_sale,4.0,2.0,0.08,Bayamon,Puerto Rico,959.0,1480.0,,175000
for_sale,,,0.27,Christiansted,Virgin Islands,820.0,,,30000
for_sale,3.0,2.0,0.09,Bayamon,Puerto Rico,957.0,1053.0,,117000
for_sale,2.0,1.0,,Bayamon,Puerto Rico,961.0,721.0,,75000
for_sale,,,0.18,Aguadilla,Puerto Rico,603.0,,,44720
for_sale,3.0,1.0,0.07,Loiza,Puerto Rico,772.0,904.0,,90000
for_sale,5.0,3.0,0.1,San Juan,Puerto Rico,917.0,3995.0,,450000
for_sale,,,1.35,Quebradillas,Puerto Rico,678.0,,,105000
for_sale,3.0,2.0,,Carolina,Puerto Rico,987.0,2168.0,,165000
for_sale,7.0,6.0,0.97,Cidra,Puerto Rico,739.0,2049.0,,350000
for_sale,4.0,2.0,,Guaynabo,Puerto Rico,969.0,1360.0,,275000
for_sale,6.0,7.0,0.26,Guaynabo,Puerto Rico,966.0,7037.0,,3000000
for_sale,3.0,3.0,,San Juan,Puerto Rico,907.0,4000.0,,2875000
for_sale,4.0,3.0,0.27,Aibonito,Puerto Rico,705.0,,,325000
for_sale,4.0,2.0,2.06,Utuado,Puerto Rico,641.0,1100.0,,219900
for_sale,2.0,1.0,,San Juan,Puerto Rico,923.0,845.0,,100000
for_sale,4.0,2.0,0.1,Trujillo Alto,Puerto Rico,976.0,1500.0,,130000
for_sale,3.0,2.0,0.02,Canovanas,Puerto Rico,729.0,1127.0,,142500
for_sale,4.0,2.0,0.11,Hatillo,Puerto Rico,659.0,2327.0,,299900
for_sale,,,0.26,Cabo Rojo,Puerto Rico,623.0,,,65000
for_sale,1.0,1.0,,San Juan,Puerto Rico,901.0,480.0,,249000
for_sale,4.0,2.0,0.44,Toa Alta,Puerto Rico,953.0,1328.0,,125000
for_sale,3.0,2.0,0.09,Toa Baja,Puerto Rico,949.0,786.0,,68000
for_sale,5.0,3.0,0.1,Guaynabo,Puerto Rico,969.0,2642.0,,195000
for_sale,4.0,2.0,0.1,Trujillo Alto,Puerto Rico,976.0,2303.0,,350000
for_sale,3.0,1.0,,Caguas,Puerto Rico,725.0,906.0,,72000
for_sale,2.0,2.0,,Saint Thomas,Virgin Islands,802.0,1661.0,,275000
for_sale,2.0,3.0,0.06,Rio Grande,Puerto Rico,721.0,1900.0,,800000
for_sale,,,0.63,Frederiksted,Virgin Islands,840.0,,,50000
for_sale,3.0,2.0,,Trujillo Alto,Puerto Rico,976.0,1200.0,,120000
for_sale,3.0,2.0,0.08,Bayamon,Puerto Rico,956.0,1050.0,,85000
for_sale,3.0,2.0,,San Juan,Puerto Rico,924.0,997.0,,122500
for_sale,5.0,3.0,0.37,Bayamón,Puerto Rico,957.0,3154.0,,495000
for_sale,3.0,3.0,0.29,Guayanilla,Puerto Rico,656.0,1591.0,,95000
for_sale,,1.0,,Carolina,Puerto Rico,,594.0,,285000
for_sale,3.0,2.0,0.1,Bayamon,Puerto Rico,956.0,1100.0,,170000
for_sale,3.0,4.0,0.99,Dorado,Puerto Rico,646.0,3500.0,,5000000
for_sale,5.0,4.0,1.4,Bayamon,Puerto Rico,956.0,4956.0,,1200000
for_sale,,,0.26,Aguadilla,Puerto Rico,603.0,,,44995
for_sale,4.0,3.0,0.07,Guaynabo,Puerto Rico,965.0,1072.0,,89000
for_sale,2.0,2.0,1.0,Kingshill,Virgin Islands,850.0,1530.0,,525000
for_sale,,,0.88,Saint Thomas,Virgin Islands,802.0,,,210000
for_sale,3.0,1.0,0.06,Trujillo Alto,Puerto Rico,976.0,827.0,,114000
for_sale,6.0,2.0,0.1,Moca,Puerto Rico,676.0,2002.0,,130000
for_sale,4.0,4.0,0.14,Caguas,Puerto Rico,727.0,3311.0,,675000
for_sale,4.0,2.0,0.09,Guaynabo,Puerto Rico,966.0,2064.0,,525000
for_sale,3.0,2.0,0.08,Canovanas,Puerto Rico,729.0,1296.0,,80000
for_sale,3.0,4.0,1.94,Utuado,Puerto Rico,641.0,2500.0,,195000
for_sale,4.0,2.0,0.15,Vega Alta,Puerto Rico,692.0,6458.0,,105000
for_sale,8.0,3.0,0.97,San Sebastian,Puerto Rico,685.0,2250.0,,69000
for_sale,,,1.19,Christiansted,Virgin Islands,820.0,,,89000
